video_path,n_frames,dog_max,cat_max,dog_present,cat_present
7550598568415874326,27,0.01477988064289093,0.001737626502290368,0,0
7605520662588902678,22,0.0035568480379879475,0.0016775897238403559,0,0
7481596789448117526,21,0.04040449857711792,0.003668092656880617,0,0
7011522309198515462,14,0.03313043713569641,0.003133173566311598,0,0
7291237498506743072,26,0.0024191285483539104,0.0016516598407179117,0,0
7343923844316548384,25,0.09313253313302994,0.004252051003277302,0,0
7529427220335496450,17,0.004239172209054232,0.0033035962842404842,0,0
6814175723704683782,27,0.01743808202445507,0.005905214697122574,0,0
7027511633060695301,29,0.0074111889116466045,0.003648498561233282,0,0
6821547365887905030,27,0.05256105586886406,0.0029415697790682316,0,0
7207862806899592453,26,0.03444332629442215,0.0035888368729501963,0,0
7441982856659815713,28,0.016572924330830574,0.0037664324045181274,0,0
7473095088948759830,20,0.04817512631416321,0.011940850876271725,0,0
7300495910595808545,29,0.03394996002316475,0.002369032707065344,0,0
7215124561799449861,17,0.0036148035433143377,0.002820732071995735,0,0
7198831282984324358,22,0.02053753472864628,0.002119976794347167,0,0
7374412100833250593,29,0.004344489891082048,0.0059177465736866,0,0
7351779832969104673,28,0.01240526419132948,0.0025789551436901093,0,0
7368427984539127073,15,0.008951647207140923,0.005916185211390257,0,0
7302346370701118752,13,0.028643455356359482,0.003635580651462078,0,0
7297529063785123104,21,0.002619397360831499,0.0034183645620942116,0,0
7181547992061676805,14,0.004011955112218857,0.004079214762896299,0,0
7390632928780340512,24,0.002925356850028038,0.0027354639023542404,0,0
7100934148864494854,17,0.003794266376644373,0.002307000569999218,0,0
7444595106025442593,18,0.017137182876467705,0.0029631294310092926,0,0
7130612533437762821,20,0.0032164864242076874,0.002633858472108841,0,0
7377004580510436641,21,0.04403899982571602,0.011323975399136543,0,0
7354009165796216097,24,0.013205704279243946,0.0030173747800290585,0,0
7229342870518385946,18,0.013314493000507355,0.00500761903822422,0,0
7442349120498519329,28,0.015372262336313725,0.002675446914508939,0,0
7178804187403259142,13,0.041793569922447205,0.0030192555859684944,0,0
7469703437299551510,25,0.02856336161494255,0.0031586741097271442,0,0
7285256841158790433,23,0.008078787475824356,0.009554991498589516,0,0
7344270149593091361,22,0.021600153297185898,0.019982967525720596,0,0
7441626192760884513,20,0.009497934952378273,0.015557137317955494,0,0
